mean doses per period,2 dose vial,5 dose vial,10 dose vial,20 dose vial
8.961538462,0.052845528,0.182716972,0.305038724,0.552047457
8.980769231,0.052738336,0.182393304,0.304782236,0.551092279
9,0.052631578,0.182070734,0.30452946,0.550137228
9.019230769,0.052525252,0.181749258,0.304280332,0.549182305
9.038461538,0.052419354,0.181428873,0.304034789,0.548227516
9.057692308,0.052313883,0.181109577,0.303792767,0.547272863
9.076923077,0.052208835,0.180791367,0.303554203,0.546318351
9.096153846,0.052104208,0.180474238,0.303319034,0.545363982
9.115384615,0.051999999,0.180158188,0.303087197,0.544409761
9.134615385,0.051896207,0.179843214,0.302858631,0.543455691
9.153846154,0.051792828,0.179529311,0.302633273,0.542501776
9.173076923,0.05168986,0.179216479,0.302411061,0.54154802
9.192307692,0.051587301,0.178904711,0.302191934,0.540594427
9.211538462,0.051485148,0.178594007,0.301975831,0.539641001
9.230769231,0.051383399,0.178284361,0.301762691,0.538687746
9.25,0.051282051,0.177975771,0.301552453,0.537734667
9.269230769,0.051181102,0.177668233,0.301345057,0.536781766
9.288461538,0.05108055,0.177361744,0.301140444,0.53582905
9.307692308,0.050980392,0.1770563,0.300938553,0.534876521
9.326923077,0.050880626,0.176751898,0.300739327,0.533924185
9.346153846,0.05078125,0.176448535,0.300542705,0.532972045
9.365384615,0.050682261,0.176146206,0.300348629,0.532020107
9.384615385,0.050583657,0.175844908,0.300157042,0.531068374
9.403846154,0.050485437,0.175544638,0.299967885,0.530116853
9.423076923,0.050387597,0.175245392,0.299781102,0.529165546
9.442307692,0.050290135,0.174947166,0.299596635,0.52821446
9.461538462,0.05019305,0.174649956,0.299414428,0.527263598
9.480769231,0.050096339,0.17435376,0.299234425,0.526312967
9.5,0.05,0.174058573,0.299056571,0.52536257
9.519230769,0.04990403,0.173764392,0.298880809,0.524412413
9.538461538,0.049808429,0.173471212,0.298707085,0.523462501
9.557692308,0.049713193,0.17317903,0.298535344,0.52251284
9.576923077,0.04961832,0.172887843,0.298365533,0.521563434
9.596153846,0.049523809,0.172597646,0.298197599,0.52061429
9.615384615,0.049429658,0.172308436,0.298031486,0.519665411
9.634615385,0.049335863,0.172020209,0.297867144,0.518716805
9.653846154,0.049242424,0.17173296,0.29770452,0.517768476
9.673076923,0.049149338,0.171446687,0.297543562,0.516820431
9.692307692,0.049056604,0.171161385,0.297384218,0.515872674
9.711538462,0.048964218,0.170877051,0.297226438,0.514925213
9.730769231,0.04887218,0.17059368,0.297070171,0.513978052
9.75,0.048780488,0.170311268,0.296915367,0.513031198
9.769230769,0.048689138,0.170029812,0.296761977,0.512084657
9.788461538,0.048598131,0.169749308,0.296609952,0.511138435
9.807692308,0.048507463,0.169469752,0.296459242,0.510192538
9.826923077,0.048417132,0.16919114,0.296309801,0.509246973
9.846153846,0.048327137,0.168913467,0.296161579,0.508301746
9.865384615,0.048237477,0.168636731,0.296014531,0.507356863
9.884615385,0.048148148,0.168360926,0.295868609,0.506412332
9.903846154,0.04805915,0.168086049,0.295723767,0.505468158
9.923076923,0.04797048,0.167812097,0.29557996,0.504524349
9.942307692,0.047882136,0.167539064,0.295437141,0.503580912
9.961538462,0.047794118,0.167266947,0.295295267,0.502637853
9.980769231,0.047706422,0.166995743,0.295154292,0.501695179
10,0.047619048,0.166725446,0.295014174,0.500752898
10.01923077,0.047531993,0.166456053,0.294874869,0.499811017
10.03846154,0.047445255,0.16618756,0.294736334,0.498869543
10.05769231,0.047358834,0.165919964,0.294598527,0.497928483
10.07692308,0.047272727,0.165653259,0.294461405,0.496987845
10.09615385,0.047186933,0.165387442,0.294324928,0.496047637
10.11538462,0.047101449,0.165122508,0.294189054,0.495107866
10.13461538,0.047016275,0.164858455,0.294053744,0.49416854
10.15384615,0.046931408,0.164595278,0.293918957,0.493229667
10.17307692,0.046846847,0.164332972,0.293784654,0.492291255
10.19230769,0.04676259,0.164071534,0.293650796,0.491353311
10.21153846,0.046678635,0.163810961,0.293517345,0.490415845
10.23076923,0.046594982,0.163551246,0.293384262,0.489478864
10.25,0.046511628,0.163292388,0.293251511,0.488542377
10.26923077,0.046428571,0.163034382,0.293119053,0.487606392
10.28846154,0.046345811,0.162777223,0.292986854,0.486670917
10.30769231,0.046263345,0.162520908,0.292854877,0.485735962
10.32692308,0.046181172,0.162265433,0.292723086,0.484801535
10.34615385,0.046099291,0.162010793,0.292591447,0.483867645
10.36538462,0.046017699,0.161756986,0.292459924,0.482934301
10.38461538,0.045936396,0.161504006,0.292328485,0.482001511
10.40384615,0.045855379,0.161251851,0.292197095,0.481069286
10.42307692,0.045774648,0.161000515,0.292065721,0.480137634
10.44230769,0.0456942,0.160749995,0.291934331,0.479206564
10.46153846,0.045614035,0.160500288,0.291802893,0.478276087
10.48076923,0.045534151,0.160251388,0.291671375,0.477346212
10.5,0.045454545,0.160003293,0.291539746,0.476416948
10.51923077,0.045375218,0.159755998,0.291407975,0.475488305
10.53846154,0.045296167,0.1595095,0.291276033,0.474560293
10.55769231,0.045217391,0.159263794,0.291143889,0.473632922
10.57692308,0.045138889,0.159018877,0.291011515,0.472706202
10.59615385,0.045060659,0.158774744,0.290878881,0.471780143
10.61538462,0.044982699,0.158531393,0.290745959,0.470854756
10.63461538,0.044905009,0.158288818,0.290612722,0.469930051
10.65384615,0.044827586,0.158047017,0.290479142,0.469006039
10.67307692,0.04475043,0.157805985,0.290345193,0.468082729
10.69230769,0.044673539,0.157565719,0.290210847,0.467160133
10.71153846,0.044596913,0.157326215,0.290076079,0.466238262
10.73076923,0.044520548,0.157087469,0.289940864,0.465317127
10.75,0.044444444,0.156849477,0.289805176,0.464396738
10.76923077,0.044368601,0.156612235,0.289668991,0.463477107
10.78846154,0.044293015,0.156375741,0.289532285,0.462558245
10.80769231,0.044217687,0.156139989,0.289395033,0.461640163
10.82692308,0.044142615,0.155904977,0.289257213,0.460722873
10.84615385,0.044067797,0.155670701,0.289118803,0.459806387
10.86538462,0.043993232,0.155437156,0.288979779,0.458890715
10.88461538,0.043918919,0.15520434,0.288840119,0.457975871
10.90384615,0.043844857,0.154972249,0.288699803,0.457061865
10.92307692,0.043771044,0.154740878,0.288558809,0.456148711
10.94230769,0.043697479,0.154510226,0.288417117,0.455236419
10.96153846,0.043624161,0.154280287,0.288274706,0.454325002
10.98076923,0.043551089,0.154051058,0.288131556,0.453414473
11,0.043478261,0.153822536,0.287987649,0.452504843
11.01923077,0.043405676,0.153594717,0.287842965,0.451596126
11.03846154,0.043333333,0.153367598,0.287697487,0.450688335
11.05769231,0.043261231,0.153141175,0.287551195,0.449781481
11.07692308,0.043189369,0.152915445,0.287404072,0.448875577
11.09615385,0.043117745,0.152690404,0.287256102,0.447970638
11.11538462,0.043046358,0.152466048,0.287107266,0.447066675
11.13461538,0.042975207,0.152242375,0.286957549,0.446163703
11.15384615,0.04290429,0.152019381,0.286806935,0.445261733
11.17307692,0.042833608,0.151797062,0.286655408,0.44436078
11.19230769,0.042763158,0.151575415,0.286502953,0.443460858
11.21153846,0.042692939,0.151354437,0.286349554,0.442561979
11.23076923,0.042622951,0.151134125,0.286195198,0.441664157
11.25,0.042553191,0.150914474,0.286039871,0.440767407
11.26923077,0.04248366,0.150695482,0.285883559,0.439871743
11.28846154,0.042414356,0.150477146,0.285726248,0.438977177
11.30769231,0.042345277,0.150259462,0.285567925,0.438083725
11.32692308,0.042276423,0.150042427,0.285408579,0.4371914
11.34615385,0.042207792,0.149826037,0.285248197,0.436300217
11.36538462,0.042139384,0.14961029,0.285086767,0.435410191
11.38461538,0.042071197,0.149395182,0.284924278,0.434521335
11.40384615,0.042003231,0.149180711,0.284760718,0.433633665
11.42307692,0.041935484,0.148966872,0.284596077,0.432747195
11.44230769,0.041867955,0.148753663,0.284430345,0.431861941
11.46153846,0.041800643,0.148541081,0.284263512,0.430977916
11.48076923,0.041733547,0.148329123,0.284095568,0.430095136
11.5,0.041666667,0.148117785,0.283926503,0.429213617
11.51923077,0.0416,0.147907065,0.28375631,0.428333373
11.53846154,0.041533546,0.147696959,0.283584979,0.427454419
11.55769231,0.041467305,0.147487465,0.283412502,0.426576772
11.57692308,0.041401274,0.147278579,0.283238871,0.425700446
11.59615385,0.041335453,0.147070298,0.283064078,0.424825458
11.61538462,0.041269841,0.14686262,0.282888117,0.423951822
11.63461538,0.041204437,0.146655542,0.282710981,0.423079556
11.65384615,0.041139241,0.14644906,0.282532662,0.422208673
11.67307692,0.04107425,0.146243172,0.282353156,0.421339191
11.69230769,0.041009464,0.146037875,0.282172454,0.420471126
11.71153846,0.040944882,0.145833166,0.281990553,0.419604494
11.73076923,0.040880503,0.145629043,0.281807447,0.41873931
11.75,0.040816327,0.145425501,0.281623131,0.417875592
11.76923077,0.040752351,0.14522254,0.281437599,0.417013355
11.78846154,0.040688576,0.145020155,0.281250849,0.416152616
11.80769231,0.040625,0.144818344,0.281062875,0.415293393
11.82692308,0.040561622,0.144617104,0.280873674,0.4144357
11.84615385,0.040498442,0.144416433,0.280683242,0.413579555
11.86538462,0.040435459,0.144216328,0.280491577,0.412724976
11.88461538,0.040372671,0.144016786,0.280298675,0.411871978
11.90384615,0.040310078,0.143817804,0.280104534,0.411020578
11.92307692,0.040247678,0.14361938,0.279909151,0.410170795
11.94230769,0.040185471,0.143421512,0.279712525,0.409322644
11.96153846,0.040123457,0.143224196,0.279514653,0.408476143
11.98076923,0.040061633,0.14302743,0.279315535,0.40763131
12,0.04,0.142831212,0.279115168,0.40678816
12.01923077,0.039938556,0.142635539,0.278913552,0.405946713
12.03846154,0.039877301,0.142440408,0.278710687,0.405106986
12.05769231,0.039816233,0.142245816,0.278506571,0.404268995
12.07692308,0.039755352,0.142051763,0.278301205,0.403432758
12.09615385,0.039694656,0.141858244,0.278094589,0.402598294
12.11538462,0.039634146,0.141665257,0.277886723,0.401765619
12.13461538,0.03957382,0.1414728,0.277677608,0.400934752
12.15384615,0.039513678,0.141280871,0.277467245,0.400105711
12.17307692,0.039453718,0.141089468,0.277255634,0.399278513
12.19230769,0.039393939,0.140898586,0.277042778,0.398453175
12.21153846,0.039334342,0.140708226,0.276828677,0.397629718
12.23076923,0.039274924,0.140518383,0.276613333,0.396808157
12.25,0.039215686,0.140329056,0.27639675,0.395988511
12.26923077,0.039156627,0.140140242,0.276178928,0.395170799
12.28846154,0.039097744,0.139951939,0.27595987,0.394355039
12.30769231,0.039039039,0.139764145,0.27573958,0.393541248
12.32692308,0.03898051,0.139576858,0.275518059,0.392729445
12.34615385,0.038922156,0.139390074,0.275295312,0.391919649
12.36538462,0.038863976,0.139203793,0.275071342,0.391111877
12.38461538,0.03880597,0.139018012,0.274846152,0.390306148
12.40384615,0.038748137,0.138832728,0.274619746,0.389502481
12.42307692,0.038690476,0.138647939,0.274392129,0.388700893
12.44230769,0.038632987,0.138463644,0.274163304,0.387901404
12.46153846,0.038575668,0.138279839,0.273933276,0.387104032
12.48076923,0.038518519,0.138096524,0.273702049,0.386308795
12.5,0.038461538,0.137913695,0.273469629,0.385515712
12.51923077,0.038404727,0.137731351,0.273236021,0.384724802
12.53846154,0.038348083,0.13754949,0.273001229,0.383936082
12.55769231,0.038291605,0.137368109,0.272765259,0.383149573
12.57692308,0.038235294,0.137187206,0.272528117,0.382365291
12.59615385,0.038179148,0.13700678,0.272289809,0.381583256
12.61538462,0.038123167,0.136826828,0.272050341,0.380803487
12.63461538,0.03806735,0.136647349,0.271809718,0.380026002
12.65384615,0.038011696,0.13646834,0.271567947,0.37925082
12.67307692,0.037956204,0.136289799,0.271325036,0.37847796
12.69230769,0.037900875,0.136111724,0.271080989,0.377707439
12.71153846,0.037845706,0.135934114,0.270835815,0.376939278
12.73076923,0.037790698,0.135756967,0.27058952,0.376173494
12.75,0.037735849,0.13558028,0.270342111,0.375410106
12.76923077,0.037681159,0.135404051,0.270093596,0.374649133
12.78846154,0.037626628,0.135228279,0.269843983,0.373890593
12.80769231,0.037572254,0.135052962,0.269593279,0.373134506
12.82692308,0.037518038,0.134878098,0.269341491,0.372380889
12.84615385,0.037463977,0.134703685,0.269088628,0.371629762
12.86538462,0.037410072,0.134529722,0.268834698,0.370881142
12.88461538,0.037356322,0.134356205,0.26857971,0.370135049
12.90384615,0.037302726,0.134183135,0.268323671,0.369391501
12.92307692,0.037249284,0.134010507,0.26806659,0.368650516
12.94230769,0.037195994,0.133838322,0.267808476,0.367912113
12.96153846,0.037142857,0.133666577,0.267549337,0.367176311
12.98076923,0.037089872,0.133495271,0.267289184,0.366443127
13,0.037037037,0.133324401,0.267028024,0.365712581
13.01923077,0.036984353,0.133153966,0.266765867,0.36498469
13.03846154,0.036931818,0.132983964,0.266502722,0.364259473
13.05769231,0.036879433,0.132814393,0.2662386,0.363536948
13.07692308,0.036827195,0.132645253,0.265973508,0.362817134
13.09615385,0.036775106,0.13247654,0.265707458,0.362100048
13.11538462,0.036723164,0.132308253,0.265440459,0.361385708
13.13461538,0.036671368,0.132140391,0.26517252,0.360674133
13.15384615,0.036619718,0.131972952,0.264903652,0.35996534
13.17307692,0.036568214,0.131805935,0.264633866,0.359259348
13.19230769,0.036516854,0.131639337,0.264363171,0.358556175
13.21153846,0.036465638,0.131473157,0.264091577,0.357855837
13.23076923,0.036414566,0.131307394,0.263819096,0.357158354
13.25,0.036363636,0.131142045,0.263545738,0.356463742
13.26923077,0.036312849,0.130977109,0.263271513,0.355772019
13.28846154,0.036262204,0.130812586,0.262996432,0.355083203
13.30769231,0.036211699,0.130648472,0.262720507,0.354397312
13.32692308,0.036161335,0.130484766,0.262443747,0.353714361
13.34615385,0.036111111,0.130321468,0.262166165,0.35303437
13.36538462,0.036061026,0.130158575,0.261887771,0.352357354
13.38461538,0.03601108,0.129996086,0.261608576,0.351683332
13.40384615,0.035961272,0.129833999,0.261328592,0.351012319
13.42307692,0.035911602,0.129672312,0.26104783,0.350344334
13.44230769,0.035862069,0.129511025,0.260766301,0.349679392
13.46153846,0.035812672,0.129350136,0.260484018,0.349017511
13.48076923,0.035763411,0.129189643,0.260200991,0.348358707
13.5,0.035714286,0.129029545,0.259917233,0.347702997
13.51923077,0.035665295,0.12886984,0.259632754,0.347050396
13.53846154,0.035616438,0.128710527,0.259347568,0.346400922
13.55769231,0.035567715,0.128551604,0.259061685,0.345754591
13.57692308,0.035519126,0.128393071,0.258775118,0.345111418
13.59615385,0.035470668,0.128234925,0.258487878,0.34447142
13.61538462,0.035422343,0.128077165,0.258199978,0.343834612
13.63461538,0.03537415,0.127919789,0.25791143,0.34320101
13.65384615,0.035326087,0.127762797,0.257622246,0.34257063
13.67307692,0.035278155,0.127606187,0.257332438,0.341943487
13.69230769,0.035230352,0.127449957,0.257042018,0.341319596
13.71153846,0.035182679,0.127294106,0.256750999,0.340698973
13.73076923,0.035135135,0.127138633,0.256459393,0.340081633
13.75,0.035087719,0.126983537,0.256167212,0.33946759
13.76923077,0.035040431,0.126828815,0.255874469,0.338856859
13.78846154,0.034993271,0.126674467,0.255581177,0.338249456
13.80769231,0.034946237,0.126520491,0.255287347,0.337645394
13.82692308,0.034899329,0.126366886,0.254992992,0.337044687
13.84615385,0.034852547,0.126213651,0.254698126,0.336447351
13.86538462,0.03480589,0.126060784,0.254402759,0.335853398
13.88461538,0.034759358,0.125908284,0.254106906,0.335262843
13.90384615,0.034712951,0.125756149,0.253810578,0.3346757
13.92307692,0.034666667,0.125604379,0.253513789,0.334091982
13.94230769,0.034620506,0.125452972,0.253216551,0.333511702
13.96153846,0.034574468,0.125301927,0.252918877,0.332934874
13.98076923,0.034528552,0.125151243,0.252620779,0.332361511
14,0.034482759,0.125000917,0.252322271,0.331791626
14.01923077,0.034437086,0.12485095,0.252023365,0.33122523
14.03846154,0.034391534,0.124701339,0.251724073,0.330662338
14.05769231,0.034346103,0.124552084,0.251424409,0.33010296
14.07692308,0.034300792,0.124403183,0.251124386,0.32954711
14.09615385,0.034255599,0.124254635,0.250824016,0.3289948
14.11538462,0.034210526,0.124106438,0.250523312,0.32844604
14.13461538,0.034165572,0.123958592,0.250222286,0.327900843
14.15384615,0.034120735,0.123811096,0.249920953,0.327359221
14.17307692,0.034076016,0.123663947,0.249619324,0.326821184
14.19230769,0.034031414,0.123517146,0.249317412,0.326286743
14.21153846,0.033986928,0.12337069,0.24901523,0.32575591
14.23076923,0.033942559,0.123224579,0.248712791,0.325228695
14.25,0.033898305,0.12307881,0.248410108,0.324705108
14.26923077,0.033854167,0.122933384,0.248107194,0.32418516
14.28846154,0.033810143,0.122788299,0.247804061,0.323668861
14.30769231,0.033766234,0.122643554,0.247500721,0.32315622
14.32692308,0.033722438,0.122499147,0.247197189,0.322647247
14.34615385,0.033678756,0.122355078,0.246893476,0.322141953
14.36538462,0.033635188,0.122211345,0.246589596,0.321640345
14.38461538,0.033591731,0.122067947,0.24628556,0.321142433
14.40384615,0.033548387,0.121924884,0.245981382,0.320648225
14.42307692,0.033505155,0.121782153,0.245677075,0.320157731
14.44230769,0.033462033,0.121639753,0.24537265,0.319670959
14.46153846,0.033419023,0.121497685,0.245068121,0.319187916
14.48076923,0.033376123,0.121355946,0.2447635,0.318708611
14.5,0.033333333,0.121214535,0.244458799,0.318233052
14.51923077,0.033290653,0.121073451,0.244154032,0.317761245
14.53846154,0.033248082,0.120932694,0.243849211,0.317293199
14.55769231,0.033205619,0.120792262,0.243544347,0.316828919
14.57692308,0.033163265,0.120652154,0.243239455,0.316368414
14.59615385,0.033121019,0.120512368,0.242934545,0.315911689
14.61538462,0.03307888,0.120372905,0.24262963,0.31545875
14.63461538,0.033036849,0.120233762,0.242324723,0.315009605
14.65384615,0.032994924,0.120094939,0.242019835,0.314564258
14.67307692,0.032953105,0.119956434,0.24171498,0.314122716
14.69230769,0.032911392,0.119818247,0.241410169,0.313684984
14.71153846,0.032869785,0.119680376,0.241105414,0.313251067
14.73076923,0.032828283,0.119542821,0.240800728,0.312820969
14.75,0.032786885,0.11940558,0.240496122,0.312394696
14.76923077,0.032745592,0.119268652,0.240191609,0.311972252
14.78846154,0.032704403,0.119132037,0.2398872,0.311553641
14.80769231,0.032663317,0.118995732,0.239582907,0.311138867
14.82692308,0.032622334,0.118859738,0.239278743,0.310727934
14.84615385,0.032581454,0.118724053,0.238974718,0.310320846
14.86538462,0.032540676,0.118588677,0.238670844,0.309917605
14.88461538,0.0325,0.118453607,0.238367134,0.309518214
14.90384615,0.032459426,0.118318844,0.238063599,0.309122676
14.92307692,0.032418953,0.118184385,0.23776025,0.308730994
14.94230769,0.03237858,0.118050231,0.237457099,0.30834317
14.96153846,0.032338308,0.117916379,0.237154157,0.307959206
14.98076923,0.032298137,0.11778283,0.236851436,0.307579103
15,0.032258065,0.117649582,0.236548946,0.307202863
15.01923077,0.032218092,0.117516634,0.2362467,0.306830488
15.03846154,0.032178218,0.117383985,0.235944708,0.306461978
15.05769231,0.032138443,0.117251635,0.235642981,0.306097333
15.07692308,0.032098765,0.117119581,0.23534153,0.305736555
15.09615385,0.032059186,0.116987824,0.235040367,0.305379644
15.11538462,0.032019704,0.116856362,0.234739502,0.305026599
15.13461538,0.03198032,0.116725194,0.234438945,0.30467742
15.15384615,0.031941032,0.116594319,0.234138709,0.304332107
15.17307692,0.03190184,0.116463737,0.233838802,0.303990659
15.19230769,0.031862745,0.116333446,0.233539237,0.303653075
15.21153846,0.031823745,0.116203446,0.233240022,0.303319353
15.23076923,0.031784841,0.116073735,0.23294117,0.302989493
15.25,0.031746032,0.115944313,0.232642689,0.302663491
15.26923077,0.031707317,0.115815178,0.232344591,0.302341346
15.28846154,0.031668697,0.11568633,0.232046885,0.302023057
15.30769231,0.03163017,0.115557768,0.231749582,0.301708619
15.32692308,0.031591738,0.115429491,0.231452691,0.30139803
15.34615385,0.031553398,0.115301497,0.231156223,0.301091288
15.36538462,0.031515152,0.115173787,0.230860187,0.300788389
15.38461538,0.031476998,0.115046358,0.230564593,0.300489329
15.40384615,0.031438936,0.114919211,0.230269451,0.300194104
15.42307692,0.031400966,0.114792344,0.22997477,0.299902711
15.44230769,0.031363088,0.114665756,0.22968056,0.299615144
15.46153846,0.031325301,0.114539447,0.22938683,0.2993314
15.48076923,0.031287605,0.114413415,0.229093589,0.299051474
15.5,0.03125,0.11428766,0.228800847,0.29877536
15.51923077,0.031212485,0.114162181,0.228508613,0.298503052
15.53846154,0.03117506,0.114036977,0.228216896,0.298234547
15.55769231,0.031137725,0.113912047,0.227925704,0.297969837
15.57692308,0.031100478,0.113787389,0.227635047,0.297708916
15.59615385,0.031063321,0.113663005,0.227344934,0.297451779
15.61538462,0.031026253,0.113538891,0.227055372,0.297198418
15.63461538,0.030989273,0.113415048,0.226766371,0.296948826
15.65384615,0.030952381,0.113291475,0.226477939,0.296702998
15.67307692,0.030915577,0.11316817,0.226190084,0.296460924
15.69230769,0.03087886,0.113045133,0.225902815,0.296222599
15.71153846,0.03084223,0.112922364,0.22561614,0.295988013
15.73076923,0.030805687,0.11279986,0.225330067,0.295757159
15.75,0.030769231,0.112677622,0.225044603,0.295530029
15.76923077,0.030732861,0.112555649,0.224759758,0.295306614
15.78846154,0.030696576,0.112433939,0.224475537,0.295086905
15.80769231,0.030660377,0.112312492,0.22419195,0.294870893
15.82692308,0.030624264,0.112191307,0.223909004,0.29465857
15.84615385,0.030588235,0.112070383,0.223626706,0.294449925
15.86538462,0.030552291,0.11194972,0.223345063,0.294244949
15.88461538,0.030516432,0.111829316,0.223064083,0.294043632
15.90384615,0.030480657,0.111709171,0.222783774,0.293845964
15.92307692,0.030444965,0.111589283,0.222504141,0.293651934
15.94230769,0.030409357,0.111469653,0.222225192,0.293461532
15.96153846,0.030373832,0.111350279,0.221946934,0.293274747
15.98076923,0.03033839,0.11123116,0.221669374,0.293091568
16,0.03030303,0.111112297,0.221392517,0.292911983
16.01923077,0.030267753,0.110993686,0.221116372,0.292735982
16.03846154,0.030232558,0.110875329,0.220840944,0.292563552
16.05769231,0.030197445,0.110757224,0.220566239,0.292394682
16.07692308,0.030162413,0.110639371,0.220292264,0.292229359
16.09615385,0.030127462,0.110521768,0.220019025,0.292067571
16.11538462,0.030092593,0.110404415,0.219746528,0.291909305
16.13461538,0.030057803,0.110287311,0.219474778,0.291754549
16.15384615,0.030023095,0.110170455,0.219203782,0.29160329
16.17307692,0.029988466,0.110053847,0.218933545,0.291455514
16.19230769,0.029953917,0.109937486,0.218664073,0.291311208
16.21153846,0.029919448,0.10982137,0.218395372,0.291170358
16.23076923,0.029885057,0.1097055,0.218127445,0.291032952
16.25,0.029850746,0.109589874,0.2178603,0.290898973
16.26923077,0.029816514,0.109474492,0.217593941,0.29076841
16.28846154,0.02978236,0.109359352,0.217328373,0.290641246
16.30769231,0.029748284,0.109244455,0.217063601,0.290517467
16.32692308,0.029714286,0.109129799,0.21679963,0.29039706
16.34615385,0.029680365,0.109015384,0.216536465,0.290280008
16.36538462,0.029646522,0.108901209,0.216274109,0.290166296
16.38461538,0.029612756,0.108787272,0.216012569,0.29005591
16.40384615,0.029579067,0.108673575,0.215751847,0.289948834
16.42307692,0.029545455,0.108560114,0.215491949,0.289845051
16.44230769,0.029511918,0.108446891,0.215232879,0.289744547
16.46153846,0.029478458,0.108333904,0.21497464,0.289647304
16.48076923,0.029445074,0.108221152,0.214717237,0.289553308
16.5,0.029411765,0.108108635,0.214460674,0.289462541
16.51923077,0.029378531,0.107996352,0.214204954,0.289374986
16.53846154,0.029345372,0.107884302,0.21395008,0.289290628
16.55769231,0.029312289,0.107772484,0.213696058,0.289209449
16.57692308,0.029279279,0.107660899,0.213442889,0.289131433
16.59615385,0.029246344,0.107549544,0.213190577,0.289056561
16.61538462,0.029213483,0.10743842,0.212939126,0.288984817
16.63461538,0.029180696,0.107327525,0.212688539,0.288916183
16.65384615,0.029147982,0.10721686,0.212438818,0.288850641
16.67307692,0.029115342,0.107106423,0.212189967,0.288788174
16.69230769,0.029082774,0.106996213,0.211941989,0.288728763
16.71153846,0.029050279,0.10688623,0.211694885,0.288672391
16.73076923,0.029017857,0.106776473,0.211448659,0.288619039
16.75,0.028985507,0.106666942,0.211203313,0.288568689
16.76923077,0.028953229,0.106557635,0.21095885,0.288521322
16.78846154,0.028921023,0.106448553,0.210715272,0.288476919
16.80769231,0.028888889,0.106339693,0.210472581,0.288435463
16.82692308,0.028856826,0.106231057,0.210230779,0.288396932
16.84615385,0.028824834,0.106122643,0.209989868,0.28836131
16.86538462,0.028792913,0.106014449,0.209749851,0.288328576
16.88461538,0.028761062,0.105906477,0.209510728,0.288298711
16.90384615,0.028729282,0.105798724,0.209272501,0.288271696
16.92307692,0.028697572,0.105691191,0.209035173,0.288247511
16.94230769,0.028665932,0.105583877,0.208798744,0.288226136
16.96153846,0.028634361,0.10547678,0.208563217,0.288207552
16.98076923,0.02860286,0.105369901,0.208328591,0.288191739
17,0.028571429,0.105263238,0.208094869,0.288178676
17.01923077,0.028540066,0.105156792,0.207862052,0.288168344
17.03846154,0.028508772,0.10505056,0.20763014,0.288160722
17.05769231,0.028477547,0.104944544,0.207399135,0.288155791
17.07692308,0.028446389,0.104838741,0.207169036,0.288153529
17.09615385,0.028415301,0.104733152,0.206939846,0.288153915
17.11538462,0.028384279,0.104627776,0.206711564,0.288156931
17.13461538,0.028353326,0.104522611,0.206484192,0.288162554
17.15384615,0.02832244,0.104417658,0.206257728,0.288170764
17.17307692,0.028291621,0.104312916,0.206032175,0.28818154
17.19230769,0.02826087,0.104208384,0.205807531,0.288194861
17.21153846,0.028230185,0.104104062,0.205583798,0.288210706
17.23076923,0.028199566,0.103999949,0.205360975,0.288229054
17.25,0.028169014,0.103896044,0.205139062,0.288249884
17.26923077,0.028138528,0.103792346,0.20491806,0.288273174
17.28846154,0.028108108,0.103688856,0.204697967,0.288298903
17.30769231,0.028077754,0.103585572,0.204478783,0.28832705
17.32692308,0.028047465,0.103482493,0.204260509,0.288357593
17.34615385,0.028017241,0.10337962,0.204043143,0.28839051
17.36538462,0.027987083,0.103276952,0.203826686,0.28842578
17.38461538,0.027956989,0.103174487,0.203611136,0.288463382
17.40384615,0.02792696,0.103072226,0.203396492,0.288503294
17.42307692,0.027896996,0.102970168,0.203182754,0.288545493
17.44230769,0.027867095,0.102868311,0.202969922,0.288589958
17.46153846,0.027837259,0.102766657,0.202757993,0.288636667
17.48076923,0.027807487,0.102665203,0.202546967,0.288685598
17.5,0.027777778,0.102563949,0.202336843,0.28873673
17.51923077,0.027748132,0.102462896,0.202127619,0.288790039
17.53846154,0.02771855,0.102362041,0.201919294,0.288845505
17.55769231,0.027689031,0.102261385,0.201711867,0.288903105
17.57692308,0.027659574,0.102160927,0.201505336,0.288962816
17.59615385,0.027630181,0.102060666,0.2012997,0.289024617
17.61538462,0.027600849,0.101960602,0.201094956,0.289088486
17.63461538,0.02757158,0.101860735,0.200891104,0.2891544
17.65384615,0.027542373,0.101761063,0.200688142,0.289222337
17.67307692,0.027513228,0.101661586,0.200486067,0.289292275
17.69230769,0.027484144,0.101562303,0.200284878,0.289364191
17.71153846,0.027455121,0.101463214,0.200084573,0.289438064
17.73076923,0.02742616,0.101364319,0.199885149,0.28951387
17.75,0.02739726,0.101265617,0.199686605,0.289591588
17.76923077,0.027368421,0.101167107,0.199488937,0.289671195
17.78846154,0.027339642,0.101068788,0.199292145,0.289752668
17.80769231,0.027310924,0.10097066,0.199096225,0.289835986
17.82692308,0.027282267,0.100872723,0.198901176,0.289921126
17.84615385,0.027253669,0.100774976,0.198706994,0.290008066
17.86538462,0.027225131,0.100677419,0.198513677,0.290096782
17.88461538,0.027196653,0.10058005,0.198321222,0.290187254
17.90384615,0.027168234,0.10048287,0.198129627,0.290279458
17.92307692,0.027139875,0.100385877,0.197938889,0.290373372
17.94230769,0.027111575,0.100289071,0.197749005,0.290468973
